utc_s (s),utc_ms (ms)_x,file_path,filename,utc_ms (ms)_y,accel_x (counts),accel_y (counts),accel_z (counts),calibrated_accel_x (g),calibrated_accel_y (g),calibrated_accel_z (g),calibrated_accel_x (m/s^2),calibrated_accel_y (m/s^2),calibrated_accel_z (m/s^2),position_lat (semicircles),position_long (semicircles),enhanced_altitude (m),enhanced_speed (m/s),heading (degrees),gyro_x (counts),gyro_y (counts),gyro_z (counts),calibrated_gyro_x (deg/s),calibrated_gyro_y (deg/s),calibrated_gyro_z (deg/s),mag_x (counts),mag_y (counts),mag_z (counts),velocity (m/s)1,velocity (m/s)2,velocity (m/s)3,tsm1_original,tsm1_k2,tsm1_k3,tsm1_k4
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,974,30893,33538,32998,-0.37646484,-0.10058594,0.9296875,-3.691858923186,-0.986411108501,9.117119921875,430490260.0,-1036483555,124.20000000000005,0.877,286.71,33521,32864,32516,-5.6707315000000005,13.04878,-46.280487,32748,32611,31171,-0.84,0.25,0.1,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,934,30977,33554,32912,-0.38427734,-0.05859375,0.8886719000000001,-3.768473376311,-0.5746083984375,8.714894288135001,430490279.0,-1036483454,124.0,0.841,287.6,34038,32894,32649,-7.5,4.939024400000001,-77.80488000000001,32728,32550,31196,-0.8,0.25,0.1,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,812,30393,32868,33143,-0.0493164059999999,-0.17138672,1.1738281000000002,-0.4836287328999,-1.6807295776879998,11.511321336865,430490272.0,-1036483113,124.0,0.7959999999999999,289.11,34157,33051,32976,-17.073172,-15.0,-85.060974,32742,32590,31215,-0.75,0.26,0.1,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,782,31097,32635,33004,0.064453125,-0.103515625,0.8300780999999999,0.63206923828125,-1.01514150390625,8.140285399365,430490281.0,-1036483041,124.0,0.797,290.37,34084,32974,32941,-12.378049,-12.865853,-80.60976,32750,32605,31219,-0.74,0.27,0.1,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,501,31476,32185,33429,0.2841797,-0.31103516,0.64501953,2.7868508550049995,-3.050212951814,6.3254807738744985,430490277.0,-1036482668,123.79999999999995,0.899,294.21,32501,32843,32968,-4.390244,-14.512196,15.914634,32748,32514,31261,-0.81,0.36,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,480,31425,32387,33327,0.18554688,-0.26123047,0.6699219,1.819593310752,-2.5617957886255,6.569689600634999,430490263.0,-1036482610,123.79999999999995,0.88,293.78,32322,32842,32954,-4.3292685,-13.658537,26.829268,32748,32513,31263,-0.8,0.35,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,209,30837,32499,33124,0.13085938,-0.16210938,0.95703125,1.283292138877,-1.589749951377,9.3852705078125,430490122.0,-1036481940,123.39999999999998,0.644,278.41,32506,32994,32652,-13.597561,4.756098000000001,15.609756,32743,32502,31264,-0.63,0.09,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,119,31529,32568,33992,0.09716797,-0.5859375,0.6191406,0.9528922730005,-5.746083984375,6.07169516499,430490164.0,-1036481654,123.39999999999998,0.508,279.34,32705,32693,32649,4.756098000000001,4.939024400000001,3.4756098,32747,32538,31262,-0.5,0.08,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,49,31665,32085,33632,0.3330078,-0.41015625,0.5527344,3.2656909418700004,-4.0222587890625,5.420472803759999,430490152.0,-1036481518,123.39999999999998,0.4629999999999999,279.68,32881,32504,32605,16.280487,7.621950999999999,-7.256098,32763,32585,31245,-0.45,0.07,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,420,30585,32654,33576,0.05517578,-0.3828125,1.0800781000000002,0.5410895629370001,-3.754108203125,10.591947899364998,430490220.0,-1036482457,123.60000000000002,0.856,291.63,31815,33011,32869,-14.634147,-8.475610000000001,57.743904,32756,32543,31253,-0.79,0.31,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,410,30779,32532,33587,0.114746094,-0.3881835999999999,0.98535156,1.1252747827251002,-3.806780700940001,9.662997875874,430490215.0,-1036482434,123.60000000000002,0.861,291.34,31802,33003,32859,-14.146341,-7.865854,58.536587,32751,32520,31256,-0.8,0.31,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,380,31312,32437,33583,0.16113281,-0.38623047,0.72509766,1.5801730711865,-3.7876270386255,7.110778967439,430490229.0,-1036482400,123.60000000000002,0.879,291.59,31850,33061,32794,-17.682926000000002,-3.902439,55.609756,32751,32512,31259,-0.81,0.32,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,350,30606,32713,33169,0.026367188,-0.18408203,1.0698242,0.2585737842002,-1.8052280394995,10.49139149093,430490224.0,-1036482354,123.60000000000002,0.878,290.17,32028,33093,32739,-19.634146,-0.5487805,44.756096,32763,32570,31242,-0.82,0.3,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,470,31037,32506,33529,0.1274414,-0.35986328,0.859375,1.24977320531,-3.529053234812,8.427589843749999,430490258.0,-1036482585,123.79999999999995,0.872,293.54,32214,32858,32937,-5.304878,-12.621951,33.414635,32747,32504,31264,-0.79,0.34,0.11,1.0,0.0,0.0,0.0
969901799,244,2020-09-24/969901799s244ms.jpg,969901799s244ms.jpg,340,30734,32712,33030,0.026855469,-0.11621094,1.0073242,0.26336218506885,-1.139640014751,9.87847586593,430490215.0,-1036482341,123.60000000000002,0.8740000000000001,288.86,32083,33108,32687,-20.54878,2.621951,41.402440000000006,32759,32553,31245,-0.82,0.28,0.11,1.0,0.0,0.0,0.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,712,29649,33133,32883,-0.17871094,-0.044433594,1.5371093999999998,-1.752555639751,-0.4357447046001,15.073893897510002,430505431.0,-1036534250,170.39999999999995,2.211,119.47,33268,32731,32883,2.4390244,-9.329268,-30.853659000000004,32752,32454,31134,1.92,-1.08,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,682,31193,33062,31852,-0.14404297,0.45898438,0.7832031,-1.4125789917504998,4.501099170127,7.680598680615,430505481.0,-1036534333,170.39999999999995,2.195,118.08,33262,32902,32681,-7.987805000000001,2.987805,-30.487804,32751,32455,31136,1.93,-1.03,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,572,29750,33089,32629,-0.15722656,0.079589844,1.487793,-1.541865844624,0.7805097436626001,14.59026522345,430505674.0,-1036534735,170.60000000000005,1.883,128.5,33341,33093,32832,-19.634146,-6.219512,-35.30488,32745,32446,31135,1.47,-1.17,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,532,30762,33044,32650,-0.1352539,0.06933594,0.99365234,-1.326387658435,0.679953296001,9.744400720061,430505722.0,-1036534877,170.79999999999995,1.912,138.64,33125,32898,32781,-7.743902,-3.109756,-22.134146,32750,32475,31134,1.26,-1.43,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,732,31863,32620,33177,0.071777344,-0.18798828,0.4560547,0.7038952905375999,-1.843535266062,4.4723688237550006,430505378.0,-1036534218,170.39999999999995,2.19,122.93,33043,32667,32767,6.3414636,-2.2560976000000004,-17.134145999999998,32754,32459,31134,1.83,-1.19,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,863,29398,32593,34693,0.08496094,-0.92822266,1.659668,0.8331822022509999,-9.102754748689,16.2757831922,430505073.0,-1036534088,170.60000000000005,1.671,138.37,32892,32752,32882,1.1585366,-9.268292,-7.9268293,32748,32421,31129,1.1,-1.24,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,974,32732,33219,32980,-0.22070312,-0.091796875,0.03173828,-2.164358251748,-0.9002198242187499,0.311246203562,430504626.0,-1036533624,170.39999999999995,1.565,155.01,32776,33072,32516,-18.353659,13.04878,-0.85365856,32752,32454,31115,0.66,-1.41,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,954,26639,32011,33183,0.36914062,-0.19091797,3.006836,3.620032861123,-1.8722657105005,29.4869882594,430504723.0,-1036533744,170.39999999999995,1.536,153.2,32867,33406,32956,-38.719513,-13.780488,-6.402439,32743,32423,31123,0.69,-1.37,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,924,34309,33410,34312,-0.31396484,-0.7421875,-0.73828125,-3.078943298186,-7.278373046874999,-7.240065820312499,430504863.0,-1036533908,170.39999999999995,1.518,149.2,33163,32980,32805,-12.743902,-4.5731707,-24.451220000000003,32753,32451,31117,0.77,-1.3,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,914,34621,33273,34384,-0.24707031,-0.77734375,-0.890625,-2.4229320555615,-7.6231380859375,-8.734047656249999,430504904.0,-1036533943,170.60000000000005,1.519,147.31,33138,32826,32802,-3.3536584,-4.390244,-22.926828,32753,32444,31123,0.82,-1.27,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,782,34232,33481,32993,-0.3486328,-0.09814453,-0.7006836,-3.4189198481200003,-0.9624690551245,-6.871358825939999,430505243.0,-1036534125,170.39999999999995,2.0780000000000003,127.67,32820,33032,32500,-15.914634,14.02439,-3.5365853,32751,32436,31133,1.64,-1.26,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,492,30965,32920,31858,-0.07470703,0.4560547,0.89453125,-0.7326256957494999,4.4723688237550006,8.772354882812499,430505777.0,-1036535001,170.79999999999995,1.99,148.52,32967,32896,32752,-7.621950999999999,-1.3414634,-12.5,32745,32443,31144,1.03,-1.69,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,181,32893,33116,33451,-0.17041016,-0.32177734,-0.046875,-1.671152795564,-3.155557751311,-0.45968671875,430506476.0,-1036535388,171.60000000000005,1.66,140.01,32844,32423,32684,21.219513,2.804878,-5.0,32756,32463,31157,1.06,-1.27,-0.14,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,111,31535,32938,32450,-0.083496094,0.16699219,0.61621094,-0.8188169702250999,1.6376339600635,6.042965014750999,430506574.0,-1036535485,171.60000000000005,1.771,144.47,32542,32342,32573,26.158537,9.573171,13.414634,32755,32472,31150,1.02,-1.44,-0.14,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,61,30666,33672,34615,-0.44189453,-0.8901367,1.0405273000000002,-4.3335049926245,-8.729259069054999,10.204087046544998,430506676.0,-1036535593,171.79999999999995,1.777,148.13,32540,32123,32498,39.512196,14.146341,13.536585999999998,32755,32492,31130,0.93,-1.5,-0.14,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,31,30160,32744,31749,0.011230469,0.50927734,1.2875976999999998,0.11013327881885,4.994304626311,12.627019984705,430506729.0,-1036535651,171.79999999999995,1.82,151.05,32650,32319,32535,27.560976,11.890244,6.8292685,32744,32462,31139,0.88,-1.59,-0.14,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,21,30077,32990,32422,-0.10888672,0.18066406,1.328125,-1.067813952688,1.7717092039989997,13.02445703125,430506746.0,-1036535670,171.79999999999995,1.829,152.25,32695,32299,32555,28.780487,10.670732,4.0853660000000005,32742,32462,31139,0.85,-1.61,-0.14,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,422,31260,33001,33118,-0.11425781,-0.15917969,0.7504883000000001,-1.1204863524365,-1.5610195069385,7.359776087195,430505931.0,-1036535120,171.0,1.959,154.67,32710,32691,32626,4.878049,6.3414636,3.1707318,32749,32453,31144,0.83,-1.77,-0.15,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,274,35116,33182,33621,-0.20263672,-0.40478516,-1.1323242,-1.987187390188,-3.969586389314,-11.10430711593,430506319.0,-1036535270,171.39999999999995,1.59,144.35,33018,33005,32573,-14.268292,9.573171,-15.609756,32756,32458,31154,0.92,-1.29,-0.14,3.0,1.0,2.0,2.0
969902162,240,2020-09-24/969902162s240ms.jpg,969902162s240ms.jpg,284,30214,33077,30999,-0.15136719,0.8754883,1.2612305,-1.4844050538135,8.585607337194999,12.368446082825,430506298.0,-1036535261,171.39999999999995,1.594,145.05,32966,33431,32563,-40.243904,10.182927,-12.439024,32757,32470,31146,0.91,-1.3,-0.14,3.0,1.0,2.0,2.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,684,31056,32717,33439,0.024414062,-0.31591797,0.85009766,0.2394201611122999,-3.0980969605004995,8.336610217438999,430403005.0,-1036568822,140.60000000000002,2.109,138.27,32808,32678,32788,5.6707315000000005,-3.5365853,-2.804878,32702,32425,31380,1.4,-1.57,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,724,30183,32975,32978,-0.1015625,-0.09082031,1.2763672,-0.995987890625,-0.8906429930615001,12.51688640188,430402925.0,-1036568795,140.60000000000002,2.027,139.8,32753,32754,32792,1.0365853,-3.7804878,0.5487805,32703,32434,31377,1.3,-1.54,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,564,31178,33101,33131,-0.16308594,-0.16552734,0.79052734,-1.5993267335010002,-1.623268688811,7.752424938811001,430403210.0,-1036568981,140.60000000000002,2.357,140.18,32400,32660,32578,6.768292999999999,9.268292,22.073172,32700,32409,31379,1.5,-1.81,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,554,31052,33203,33174,-0.21289062,-0.18652344,0.8520508,-2.0877437986230003,-1.829170092876,8.355763977819999,430403226.0,-1036568994,140.60000000000002,2.357,140.71,32394,32697,32631,4.512194999999999,6.0365853,22.439024,32703,32417,31379,1.49,-1.82,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,984,31121,32820,33403,-0.025878906,-0.29833984,0.8183594,-0.2537853735249,-2.925714391936,8.025364210009997,430402408.0,-1036568853,140.79999999999995,2.177,134.05,32573,32811,32721,-2.4390244,0.5487805,11.52439,32704,32408,31377,1.56,-1.51,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,954,30599,32998,33020,-0.11279297,-0.111328125,1.0732422,-1.1061211792505,-1.0917559570312498,10.52491062063,430402419.0,-1036568595,140.79999999999995,2.206,136.64,32545,32840,32720,-4.207317,0.6097561,13.231708,32702,32411,31376,1.51,-1.6,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,854,31059,32977,33142,-0.10253906,-0.17089844,0.8486328000000002,-1.005564672749,-1.675941186626,8.322244848119999,430402656.0,-1036568649,140.60000000000002,1.882,140.1,32574,32844,32708,-4.4512196,1.3414634,11.463414,32699,32410,31380,1.2,-1.44,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,834,30700,33016,33077,-0.12158203,-0.13916016,1.0239258,-1.1923124144995,-1.364694983064,10.04128194657,430402700.0,-1036568674,140.60000000000002,1.894,139.96,32572,32828,32678,-3.4756098,3.1707318,11.585366,32705,32433,31373,1.21,-1.45,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,794,30465,32951,32896,-0.08984375,-0.05078125,1.1386718999999998,-0.8810662109374999,-0.4979939453125,11.166556788135,430402784.0,-1036568742,140.60000000000002,1.924,141.65,32720,32764,32726,0.42682928,0.24390244,2.5609756,32697,32406,31380,1.19,-1.5,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,784,30858,33029,33249,-0.12792969,-0.22314453,0.94677734,-1.2545616944385,-2.1883003051245,9.284714001311,430402803.0,-1036568755,140.60000000000002,1.936,141.89,32717,32728,32723,2.621951,0.42682928,2.7439024,32699,32411,31381,1.19,-1.52,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,884,30848,32854,33128,-0.04248047,-0.1640625,0.95166016,-0.4165911011255,-1.608903515625,9.332598108064,430402602.0,-1036568617,140.60000000000002,1.857,140.14,32564,32877,32728,-6.4634147,0.12195122,12.073171,32708,32433,31372,1.19,-1.42,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,484,31802,33256,33585,-0.23876953,-0.38720703,0.48583984,-2.3415292113745,-3.7972038207495,4.764461266936,430403385.0,-1036569121,140.60000000000002,2.33,143.24,32462,32723,32612,2.9268293,7.1951220000000005,18.292683,32703,32425,31378,1.39,-1.86,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,123,30688,32852,33282,-0.041503906,-0.23925781,1.0297851999999998,-0.4070142797749,-2.3463176024365,10.09874303158,430404337.0,-1036569712,140.39999999999998,2.003,148.65,32849,32731,32695,2.4390244,2.1341465,-5.304878,32693,32435,31387,1.04,-1.71,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,113,30551,32785,33127,-0.0087890625,-0.16357422,1.0966797,-0.086191259765625,-1.604115124563,10.754753980005,430404366.0,-1036569725,140.39999999999998,1.995,148.59,32836,32727,32693,2.682927,2.2560976000000004,-4.512194999999999,32701,32451,31381,1.03,-1.7,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,43,30889,33066,33232,-0.1459961,-0.21484375,0.9316406,-1.4317326540649995,-2.1068974609375,9.13627328999,430404573.0,-1036569890,140.39999999999998,1.825,151.32,32852,32680,32720,5.5487804,0.6097561,-5.487805000000001,32700,32446,31381,0.87,-1.6,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,494,31791,33234,33590,-0.22802734,-0.38964844,0.49121094,-2.236184313811,-3.821145874126,4.817133764751,430403363.0,-1036569102,140.60000000000002,2.337,142.88,32464,32728,32600,2.621951,7.9268293,18.170732,32708,32438,31373,1.41,-1.86,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,454,30922,33035,33125,-0.13085938,-0.16259766,0.91552734,-1.283292138877,-1.594538342439,8.978256188810999,430403462.0,-1036569180,140.60000000000002,2.279,144.04,32437,32798,32571,-1.6463414,9.695122,19.817074,32707,32449,31372,1.33,-1.84,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,413,30428,32945,32915,-0.08691406,-0.060058594,1.1567383,-0.852335766499,-0.5889736108500999,11.343727649695,430403566.0,-1036569266,140.60000000000002,2.23,145.45,32524,32929,32629,-9.634147,6.1585364,14.512196,32704,32442,31375,1.26,-1.83,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,263,30430,32761,33005,0.0029296875,-0.104003906,1.1557617,0.028730419921875,-1.0199299047749,11.334150475305,430403835.0,-1036569462,140.60000000000002,2.399,150.68,33050,32945,32689,-10.609756,2.5,-17.560976,32694,32429,31383,1.17,-2.09,0.09,0.0,0.0,0.0,0.0
969901900,245,2020-09-24/969901900s245ms.jpg,969901900s245ms.jpg,273,30659,32803,33250,-0.017578125,-0.22363281,1.0439453,-0.17238251953125,-2.1930886961865,10.237606176245,430403798.0,-1036569447,140.60000000000002,2.422,151.01,33026,32959,32701,-11.463414,1.7682927,-16.09756,32695,32427,31383,1.17,-2.11,0.09,0.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,662,30866,32914,33732,-0.071777344,-0.45898438,0.9428711,-0.7038952905375999,-4.501099170127,9.246406872815,430520540.0,-1036533325,125.79999999999995,0.3289999999999999,53.19,33495,32694,32770,4.6951220000000005,-2.4390244,-44.69512,32690,32485,31376,0.26,0.19,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,592,30713,32747,33470,0.009765625,-0.3310547,1.0175781,0.09576806640625,-3.2465375737549995,9.979032274364998,430520464.0,-1036533371,125.79999999999995,0.0,68.45,33505,32761,32757,0.6097561,-1.6463414,-45.30488,32699,32502,31372,0.25,0.12,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,572,30822,32846,33004,-0.03857422,-0.103515625,0.96435547,-0.378283874563,-1.01514150390625,9.4570965698755,430520440.0,-1036533382,125.79999999999995,0.0,68.45,33467,32724,32786,2.8658535,-3.4146342000000005,-42.987804,32700,32506,31372,0.24,0.11,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,743,30334,33024,33119,-0.12548828,-0.15966797,1.2026367,-1.2306196410619998,-1.5658078980005,11.793837194055,430520643.0,-1036533266,126.0,0.411,55.03,33071,32760,32689,0.6707316999999999,2.5,-18.841463,32694,32513,31370,0.33,0.23,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,632,30368,32739,32922,0.013671875,-0.06347656,1.1860351999999998,0.1340752929687499,-0.622492407124,11.63103209408,430520497.0,-1036533346,125.79999999999995,0.308,53.06,33546,32721,32776,3.0487804,-2.804878,-47.80488,32700,32511,31370,0.24,0.18,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,983,30671,33014,33545,-0.12060547,-0.36767578,1.0380859,-1.1827356323755,-3.605667687937,10.180145091235,430521024.0,-1036533071,126.0,0.634,52.68,32419,32832,32686,-3.719512200000001,2.682927,20.914635,32698,32498,31371,0.5,0.38,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,993,30974,32938,33290,-0.083496094,-0.24316406,0.8901367,-0.8188169702250999,-2.384624828999,8.729259069054999,430521046.0,-1036533060,126.0,0.64,52.56,32437,32812,32672,-2.5,3.5365853,19.817074,32702,32513,31365,0.5,0.38,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,923,31665,32945,33894,-0.08691406,-0.53808594,0.5527344,-0.852335766499,-5.276820483501,5.420472803759999,430520928.0,-1036533125,126.0,0.608,52.7,32346,32681,32608,5.487805000000001,7.439024400000001,25.365854,32696,32505,31369,0.48,0.36,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,893,31298,33047,33546,-0.13671875,-0.36816406,0.7319336,-1.3407529296874998,-3.610456078999,7.17781663844,430520885.0,-1036533156,126.0,0.595,52.52,32457,32718,32620,3.2317073,6.707317,18.59756,32691,32484,31374,0.47,0.36,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,853,30325,33150,32792,-0.18701172,0.0,1.2070312,-1.833958483938,0.0,11.83693251748,430520817.0,-1036533189,126.0,0.56,53.03,32608,32773,32626,-0.12195122,6.3414636,9.390244,32699,32514,31367,0.44,0.33,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,492,30840,32608,33416,0.07763672,-0.3046875,0.9555664,0.761356140188,-2.987963671875,9.37090523656,430520407.0,-1036533405,125.79999999999995,0.0,68.45,33352,32694,32814,4.6951220000000005,-5.121951,-35.97561,32693,32457,31384,0.21,0.09,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,150,31570,33092,33409,-0.1586914,-0.30126953,0.5991211,-1.5562310178100005,-2.9544448363745,5.875370935314999,430519912.0,-1036534076,125.79999999999995,0.55,66.41,31761,32805,32513,-2.0731707,13.231708,61.036587,32701,32486,31375,0.5,0.22,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,70,29918,33288,32851,-0.25439453,-0.028808594,1.4057617,-2.4947581176245,-0.2825157983500999,13.785812975305,430519894.0,-1036534206,125.60000000000002,0.47,64.85,31914,32884,32420,-6.890244,18.90244,51.707317,32698,32506,31368,0.42,0.19,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,242,31113,32929,33515,-0.07910156,-0.35302734,0.8222655999999999,-0.7757213133740001,-3.462015563811,8.06367094624,430519981.0,-1036533907,125.79999999999995,0.6609999999999999,68.01,32044,32829,32625,-3.5365853,6.402439,43.780487,32702,32464,31381,0.61,0.24,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,262,31034,32797,33490,-0.0146484375,-0.3408203,0.86083984,-0.143652099609375,-3.342305394995,8.441955016936001,430519994.0,-1036533878,125.79999999999995,0.6809999999999999,68.26,32267,32793,32695,-1.3414634,2.1341465,30.182926,32694,32437,31384,0.63,0.25,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,252,31092,32852,33525,-0.041503906,-0.35791016,0.83251953,-0.4070142797749,-3.509899670564,8.1642276488745,430519987.0,-1036533893,125.79999999999995,0.672,68.14,32145,32811,32652,-2.4390244,4.756098000000001,37.621952,32696,32445,31384,0.62,0.25,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,352,30895,32582,33056,0.09033203,-0.12890625,0.92871094,0.8858546019994998,-1.2641384765625,9.107543139751,430520175.0,-1036533679,125.79999999999995,0.779,68.53,32895,32723,32875,2.9268293,-8.841463000000001,-8.109755999999999,32696,32450,31384,0.72,0.28,-0.02,1.0,0.0,0.0,0.0
969902128,240,2020-09-24/969902128s240ms.jpg,969902128s240ms.jpg,342,30956,32503,33323,0.12890625,-0.25927734,0.8989258,1.2641384765625,-2.542642126311,8.81545069657,430520164.0,-1036533735,125.79999999999995,0.763,68.54,32835,32731,32863,2.4390244,-8.109755999999999,-4.4512196,32696,32451,31384,0.71,0.27,-0.02,1.0,0.0,0.0,0.0
